INFO  2019-04-19 17:54:06,404 [35   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:30:30,598 [28   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:30:30,599 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/signalr-chat/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiayMWq2vSq4diDxsGjSoKtDnnBl4IMIls8uAL5hhXA51hZfpBcPl%2B8cHic3ceGq3ZPlVRuKUftG26wkqP8LV9oVwX302%2FIovBbUJ8%2Bm3%2FULtj0ssi4ZNx670AXj9qet3feh5U%2FfVU0HV1500DApthlotJe7TPDp79aQYFaxBKKkbjcFiVhxAlgwhvBX6qtL1g3DKPzVybKgQw2St46zsYhs38OK1wDVK7pc2PyXkOyKSwQ7gsmHjhyWdOsUeY%2BqxSLIfAa012uW5dJrkWaMczvSVuhlSOI2ctKOFy7X44S9IJ81hywvXdrsGN1Mo5%2FsFdkJBa0sstD4VM5yDCYaZbBhthkR7SVeChjG9Mb88rKcS8%2FYtRPqFG80zUaR4bqyZVdPcBLmPchgrP%2F%2BFOHHRXzhXnaFdK%2FJfQYXsxpA8D2%2F79byNTcLCjodkaSclrSP3sT2RvsDCAYm9S0hTyKIFnWvraU34SULPOrzCcYheUTVHQKDiWV3QyKjjaM2YTbCR49HVCV%2BWWZ83tMOZo7p1YUz text/plain;charset=UTF-8 0
INFO  2019-04-19 21:30:30,599 [19   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:30:30,607 [28   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-19 21:30:30,607 [28   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:30:30,607 [28   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:30:30,607 [28   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:30:30,607 [28   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:30:30,608 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9.6073ms 200 application/json
INFO  2019-04-19 21:30:30,609 [19   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-19 21:30:30,610 [19   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:30:30,610 [19   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:30:30,610 [19   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:30:30,610 [19   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:30:30,610 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 10.7973ms 200 application/json
INFO  2019-04-19 21:30:30,664 [8    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiayMWq2vSq4diDxsGjSoKtDnnBl4IMIls8uAL5hhXA51hZfpBcPl%2B8cHic3ceGq3ZPlVRuKUftG26wkqP8LV9oVwX302%2FIovBbUJ8%2Bm3%2FULtj0ssi4ZNx670AXj9qet3feh5U%2FfVU0HV1500DApthlotJe7TPDp79aQYFaxBKKkbjcFiVhxAlgwhvBX6qtL1g3DKPzVybKgQw2St46zsYhs38OK1wDVK7pc2PyXkOyKSwQ7gsmHjhyWdOsUeY%2BqxSLIfAa012uW5dJrkWaMczvSVuhlSOI2ctKOFy7X44S9IJ81hywvXdrsGN1Mo5%2FsFdkJBa0sstD4VM5yDCYaZbBhthkR7SVeChjG9Mb88rKcS8%2FYtRPqFG80zUaR4bqyZVdPcBLmPchgrP%2F%2BFOHHRXzhXnaFdK%2FJfQYXsxpA8D2%2F79byNTcLCjodkaSclrSP3sT2RvsDCAYm9S0hTyKIFnWvraU34SULPOrzCcYheUTVHQKDiWV3QyKjjaM2YTbCR49HVCV%2BWWZ83tMOZo7p1YUz&id=g1Q9Q3gZ0lFoVcHyaik4Lg  
INFO  2019-04-19 21:30:30,665 [8    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:30:30,669 [8    ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-19 21:30:30,669 [8    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:30:30,669 [8    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:30:30,669 [8    ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:30:30,669 [8    ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:30:30,681 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr-chat?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiayMWq2vSq4diDxsGjSoKtDnnBl4IMIls8uAL5hhXA51hZfpBcPl%2B8cHic3ceGq3ZPlVRuKUftG26wkqP8LV9oVwX302%2FIovBbUJ8%2Bm3%2FULtj0ssi4ZNx670AXj9qet3feh5U%2FfVU0HV1500DApthlotJe7TPDp79aQYFaxBKKkbjcFiVhxAlgwhvBX6qtL1g3DKPzVybKgQw2St46zsYhs38OK1wDVK7pc2PyXkOyKSwQ7gsmHjhyWdOsUeY%2BqxSLIfAa012uW5dJrkWaMczvSVuhlSOI2ctKOFy7X44S9IJ81hywvXdrsGN1Mo5%2FsFdkJBa0sstD4VM5yDCYaZbBhthkR7SVeChjG9Mb88rKcS8%2FYtRPqFG80zUaR4bqyZVdPcBLmPchgrP%2F%2BFOHHRXzhXnaFdK%2FJfQYXsxpA8D2%2F79byNTcLCjodkaSclrSP3sT2RvsDCAYm9S0hTyKIFnWvraU34SULPOrzCcYheUTVHQKDiWV3QyKjjaM2YTbCR49HVCV%2BWWZ83tMOZo7p1YUz&id=TWPNkkqg1zXAGForB1i4wA  
INFO  2019-04-19 21:30:30,681 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:30:30,687 [6    ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-19 21:30:30,687 [6    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:30:30,687 [6    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:30:30,687 [6    ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:30:30,687 [6    ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:30:30,694 [19   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-04-19 21:30:30,702 [19   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"g1Q9Q3gZ0lFoVcHyaik4Lg","IpAddress":"::1","TenantId":null,"UserId":1,"ConnectTime":"2019-04-19T21:30:30.6950909+07:00","Properties":{}}
DEBUG 2019-04-19 21:30:30,702 [19   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is registered: g1Q9Q3gZ0lFoVcHyaik4Lg
INFO  2019-04-19 21:30:30,712 [6    ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-04-19 21:30:30,725 [6    ] AbpZeroTemplate.Web.Chat.SignalR.ChatHub - A client is connected: {"ConnectionId":"TWPNkkqg1zXAGForB1i4wA","IpAddress":"::1","TenantId":null,"UserId":1,"ConnectTime":"2019-04-19T21:30:30.7180922+07:00","Properties":{}}
DEBUG 2019-04-19 21:30:58,377 [29   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is disconnected: g1Q9Q3gZ0lFoVcHyaik4Lg
INFO  2019-04-19 21:30:58,377 [29   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 27712.9891ms 101 
DEBUG 2019-04-19 21:30:58,387 [31   ] AbpZeroTemplate.Web.Chat.SignalR.ChatHub - A client is disconnected: TWPNkkqg1zXAGForB1i4wA
INFO  2019-04-19 21:30:58,388 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 27706.7231ms 101 
INFO  2019-04-19 21:31:01,300 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/AbpUserConfiguration/GetAll  
INFO  2019-04-19 21:31:01,300 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:01,300 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2039ms 204 
INFO  2019-04-19 21:31:01,310 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpUserConfiguration/GetAll application/json 
INFO  2019-04-19 21:31:01,310 [28   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:01,310 [28   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-19 21:31:01,311 [28   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:01,311 [28   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:31:01,311 [28   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:01,311 [28   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:31:01,311 [28   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:01,311 [28   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:31:01,318 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2019-04-19 21:31:01,318 [28   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:01,319 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2019-04-19 21:31:01,337 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 18.5918ms.
INFO  2019-04-19 21:31:01,342 [31   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-19 21:31:01,344 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 25.9271ms
INFO  2019-04-19 21:31:01,344 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 34.0828ms 200 application/json; charset=utf-8
INFO  2019-04-19 21:31:01,398 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations  
INFO  2019-04-19 21:31:01,398 [31   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:01,398 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1962ms 204 
INFO  2019-04-19 21:31:01,401 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-19 21:31:01,401 [31   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:01,402 [31   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-19 21:31:01,402 [31   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:01,402 [31   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:31:01,402 [31   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:01,402 [31   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:31:01,406 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-19 21:31:01,406 [31   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:01,414 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-19 21:31:01,417 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.8693ms.
INFO  2019-04-19 21:31:01,418 [31   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-19 21:31:01,418 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 12.0347ms
INFO  2019-04-19 21:31:01,418 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 16.8246ms 200 application/json; charset=utf-8
INFO  2019-04-19 21:31:02,853 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-19 21:31:02,853 [27   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:02,853 [27   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-19 21:31:02,853 [27   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:02,853 [27   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:31:02,854 [27   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:02,854 [27   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:31:02,865 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-19 21:31:02,865 [27   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:02,874 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-19 21:31:02,880 [19   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 4.8976ms.
INFO  2019-04-19 21:31:02,882 [19   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-19 21:31:02,882 [19   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 16.3332ms
INFO  2019-04-19 21:31:02,882 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 29.3782ms 200 application/json; charset=utf-8
INFO  2019-04-19 21:31:02,885 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-19 21:31:02,885 [19   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:02,885 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2257ms 204 
INFO  2019-04-19 21:31:02,893 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers  
INFO  2019-04-19 21:31:02,893 [27   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:02,893 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2213ms 204 
INFO  2019-04-19 21:31:02,900 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0  
INFO  2019-04-19 21:31:02,900 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:02,900 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2264ms 204 
INFO  2019-04-19 21:31:02,942 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0  
INFO  2019-04-19 21:31:02,942 [28   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:02,942 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.5279ms 204 
INFO  2019-04-19 21:31:03,062 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-19 21:31:03,062 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:03,062 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1988ms 204 
INFO  2019-04-19 21:31:03,284 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Profile/GetProfilePicture application/json 
INFO  2019-04-19 21:31:03,284 [28   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:03,287 [28   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-04-19 21:31:03,287 [33   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers application/json 
INFO  2019-04-19 21:31:03,287 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
WARN  2019-04-19 21:31:03,287 [28   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:03,287 [28   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:31:03,288 [28   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:03,288 [28   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:31:03,288 [33   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-04-19 21:31:03,288 [31   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0 application/json 
WARN  2019-04-19 21:31:03,288 [33   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
INFO  2019-04-19 21:31:03,288 [31   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
WARN  2019-04-19 21:31:03,288 [33   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:31:03,288 [33   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:03,288 [33   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:31:03,289 [31   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-19 21:31:03,289 [31   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:03,289 [31   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-19 21:31:03,289 [31   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-19 21:31:03,289 [31   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-19 21:31:03,294 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetUserNotifications", controller = "Notification"}. Executing action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-19 21:31:03,294 [31   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:03,294 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetRecentlyUsedLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-19 21:31:03,296 [33   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:03,300 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-19 21:31:03,300 [28   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:03,307 [31   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Notifications.Dto.GetUserNotificationsInput) - Validation state: Valid
INFO  2019-04-19 21:31:03,308 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-19 21:31:03,308 [33   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-19 21:31:03,310 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-04-19 21:31:03,310 [27   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-19 21:31:03,310 [27   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
